"Measurement" "Activity" "Subject" "Mean"
"tBodyAccelerationSignal-mean()-X" "WALKING" 4 0.278582015166667
"tBodyAccelerationSignal-mean()-X" "WALKING" 5 0.27784234625
"tBodyAccelerationSignal-mean()-X" "WALKING" 6 0.283658868070175
"tBodyAccelerationSignal-mean()-X" "WALKING" 7 0.275592961754386
"tBodyAccelerationSignal-mean()-X" "WALKING" 8 0.27468631
"tBodyAccelerationSignal-mean()-X" "WALKING" 9 0.278502842115385
"tBodyAccelerationSignal-mean()-X" "WALKING" 10 0.278574076603774
"tBodyAccelerationSignal-mean()-X" "WALKING" 11 0.271821892881356
"tBodyAccelerationSignal-mean()-X" "WALKING" 12 0.2771286656
"tBodyAccelerationSignal-mean()-X" "WALKING" 13 0.275883130350877
"tBodyAccelerationSignal-mean()-X" "WALKING" 14 0.271959598644068
"tBodyAccelerationSignal-mean()-X" "WALKING" 15 0.273899207962963
"tBodyAccelerationSignal-mean()-X" "WALKING" 16 0.276023564509804
"tBodyAccelerationSignal-mean()-X" "WALKING" 17 0.272341855245902
"tBodyAccelerationSignal-mean()-X" "WALKING" 18 0.273887758571429
"tBodyAccelerationSignal-mean()-X" "WALKING" 19 0.273931172307692
"tBodyAccelerationSignal-mean()-X" "WALKING" 20 0.272589336470588
"tBodyAccelerationSignal-mean()-X" "WALKING" 21 0.279183526730769
"tBodyAccelerationSignal-mean()-X" "WALKING" 22 0.27886459
"tBodyAccelerationSignal-mean()-X" "WALKING" 23 0.273211884237288
"tBodyAccelerationSignal-mean()-X" "WALKING" 24 0.276980816034483
"tBodyAccelerationSignal-mean()-X" "WALKING" 25 0.278992759054054
"tBodyAccelerationSignal-mean()-X" "WALKING" 26 0.279264443728814
"tBodyAccelerationSignal-mean()-X" "WALKING" 27 0.276849485438596
"tBodyAccelerationSignal-mean()-X" "WALKING" 28 0.281228223888889
"tBodyAccelerationSignal-mean()-X" "WALKING" 29 0.271999916792453
"tBodyAccelerationSignal-mean()-X" "WALKING" 30 0.276406758
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 1 0.289188320408163
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 2 0.27761534806383
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 3 0.292423484693878
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 4 0.279965329555556
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 5 0.29354392712766
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 6 0.277045258145833
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 7 0.28030708
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 8 0.283484089210526
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 9 0.295923445
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 10 0.290401594315789
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 11 0.291605631956522
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 12 0.281521097391304
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 13 0.294907553404255
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 14 0.293422115555556
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 15 0.280198851190476
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 16 0.295586802191489
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 17 0.29391828326087
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 18 0.288439468909091
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 19 0.262688053871795
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 20 0.296144421355556
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 21 0.3014610196
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 22 0.284458963861111
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 23 0.289897411148148
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 24 0.288631208909091
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 25 0.291329666206897
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 26 0.2792845828
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 27 0.2975441875
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 28 0.293642076521739
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 29 0.293140441083333
"tBodyAccelerationSignal-mean()-X" "WALKING_DOWNSTAIRS" 30 0.283190646967742
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 1 0.255461689622641
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 2 0.247164790395833
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 3 0.260819873067797
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 4 0.270876696730769
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 5 0.268459469914894
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 6 0.268229355098039
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 7 0.248706923078431
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 8 0.258880152048781
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 9 0.262436475714286
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 10 0.267121853404255
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 11 0.263775859277778
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 12 0.272970338653846
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 13 0.258203939581818
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 14 0.26242106612963
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 15 0.270187595833333
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 16 0.255986102627451
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 17 0.252604768583333
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 18 0.265401201896552
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 19 0.242118808925
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 20 0.252098317156863
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 21 0.265194544680851
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 22 0.248391534566667
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 23 0.249995171031373
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 24 0.269881106779661
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 25 0.277995411384615
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 26 0.272691394545455
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 27 0.265770253921569
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 28 0.262005841764706
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 29 0.265423066877551
"tBodyAccelerationSignal-mean()-X" "WALKING_UPSTAIRS" 30 0.271415642261538
"tBodyAccelerationSignal-mean()-Y" "LAYING" 1 -0.0405139534294
"tBodyAccelerationSignal-mean()-Y" "LAYING" 2 -0.0181587397583333
"tBodyAccelerationSignal-mean()-Y" "LAYING" 3 -0.0189556785048387
"tBodyAccelerationSignal-mean()-Y" "LAYING" 4 -0.0150031841055556
"tBodyAccelerationSignal-mean()-Y" "LAYING" 5 -0.0183042123269231
"tBodyAccelerationSignal-mean()-Y" "LAYING" 6 -0.0102529170561404
"tBodyAccelerationSignal-mean()-Y" "LAYING" 7 -0.0204411516884615
"tBodyAccelerationSignal-mean()-Y" "LAYING" 8 -0.0212281733881481
"tBodyAccelerationSignal-mean()-Y" "LAYING" 9 -0.020526821662
"tBodyAccelerationSignal-mean()-Y" "LAYING" 10 -0.024294484137931
"tBodyAccelerationSignal-mean()-Y" "LAYING" 11 -0.0176598052315789
"tBodyAccelerationSignal-mean()-Y" "LAYING" 12 -0.0175203917146667
"tBodyAccelerationSignal-mean()-Y" "LAYING" 13 -0.020440454366129
"tBodyAccelerationSignal-mean()-Y" "LAYING" 14 -0.0113424652490196
"tBodyAccelerationSignal-mean()-Y" "LAYING" 15 -0.0166296542054167
"tBodyAccelerationSignal-mean()-Y" "LAYING" 16 -0.0166103510562857
"tBodyAccelerationSignal-mean()-Y" "LAYING" 17 -0.0168462006729577
"tBodyAccelerationSignal-mean()-Y" "LAYING" 18 -0.0173937684615385
"tBodyAccelerationSignal-mean()-Y" "LAYING" 19 -0.0171426864421687
"tBodyAccelerationSignal-mean()-Y" "LAYING" 20 -0.0144406281132353
"tBodyAccelerationSignal-mean()-Y" "LAYING" 21 -0.0184233048415556
"tBodyAccelerationSignal-mean()-Y" "LAYING" 22 -0.0142629864502778
"tBodyAccelerationSignal-mean()-Y" "LAYING" 23 -0.0216553835833333
"tBodyAccelerationSignal-mean()-Y" "LAYING" 24 -0.0173555210111111
"tBodyAccelerationSignal-mean()-Y" "LAYING" 25 -0.0188943663671233
"tBodyAccelerationSignal-mean()-Y" "LAYING" 26 -0.0191895728026316
"tBodyAccelerationSignal-mean()-Y" "LAYING" 27 -0.0179867611216216
"tBodyAccelerationSignal-mean()-Y" "LAYING" 28 -0.0167537858225
"tBodyAccelerationSignal-mean()-Y" "LAYING" 29 -0.0171965484202899
"tBodyAccelerationSignal-mean()-Y" "LAYING" 30 -0.0194494098614286
"tBodyAccelerationSignal-mean()-Y" "SITTING" 1 -0.00130828765170213
"tBodyAccelerationSignal-mean()-Y" "SITTING" 2 -0.0156879937282609
"tBodyAccelerationSignal-mean()-Y" "SITTING" 3 -0.00350299841730769
"tBodyAccelerationSignal-mean()-Y" "SITTING" 4 -0.007163065158
"tBodyAccelerationSignal-mean()-Y" "SITTING" 5 -0.00990083527045455
"tBodyAccelerationSignal-mean()-Y" "SITTING" 6 -0.0145911615290909
"tBodyAccelerationSignal-mean()-Y" "SITTING" 7 -0.01461097580375
"tBodyAccelerationSignal-mean()-Y" "SITTING" 8 -0.00672550621304348
"tBodyAccelerationSignal-mean()-Y" "SITTING" 9 -0.02701677698
"tBodyAccelerationSignal-mean()-Y" "SITTING" 10 -0.015042681852037
"tBodyAccelerationSignal-mean()-Y" "SITTING" 11 -0.0149195616754717
"tBodyAccelerationSignal-mean()-Y" "SITTING" 12 -0.0157892988523529
"tBodyAccelerationSignal-mean()-Y" "SITTING" 13 -0.00587732936326531
"tBodyAccelerationSignal-mean()-Y" "SITTING" 14 -0.00870565463888889
"tBodyAccelerationSignal-mean()-Y" "SITTING" 15 -0.0117188472271186
"tBodyAccelerationSignal-mean()-Y" "SITTING" 16 -0.0102497939956522
"tBodyAccelerationSignal-mean()-Y" "SITTING" 17 -0.014156274084375
"tBodyAccelerationSignal-mean()-Y" "SITTING" 18 -0.0128691279736842
"tBodyAccelerationSignal-mean()-Y" "SITTING" 19 -0.016739260030137
"tBodyAccelerationSignal-mean()-Y" "SITTING" 20 -0.0147229305131818
"tBodyAccelerationSignal-mean()-Y" "SITTING" 21 -0.0144009705494118
"tBodyAccelerationSignal-mean()-Y" "SITTING" 22 -0.0123468446419355
"tBodyAccelerationSignal-mean()-Y" "SITTING" 23 -0.0133945015676471
"tBodyAccelerationSignal-mean()-Y" "SITTING" 24 -0.0131255097938235
"tBodyAccelerationSignal-mean()-Y" "SITTING" 25 -0.0147696808030769
"tBodyAccelerationSignal-mean()-Y" "SITTING" 26 -0.00713364541358974
"tBodyAccelerationSignal-mean()-Y" "SITTING" 27 -0.0155269799285714
"tBodyAccelerationSignal-mean()-Y" "SITTING" 28 -0.0185404441258333
"tBodyAccelerationSignal-mean()-Y" "SITTING" 29 -0.016630680375
"tBodyAccelerationSignal-mean()-Y" "SITTING" 30 -0.00804731295322581
"tBodyAccelerationSignal-mean()-Y" "STANDING" 1 -0.0161375901037736
"tBodyAccelerationSignal-mean()-Y" "STANDING" 2 -0.0184208270166667
"tBodyAccelerationSignal-mean()-Y" "STANDING" 3 -0.0143376555065574
"tBodyAccelerationSignal-mean()-Y" "STANDING" 4 -0.00948911098553571
"tBodyAccelerationSignal-mean()-Y" "STANDING" 5 -0.00700418554517857
"tBodyAccelerationSignal-mean()-Y" "STANDING" 6 -0.0181236327175439
"tBodyAccelerationSignal-mean()-Y" "STANDING" 7 -0.0145740341037736
"tBodyAccelerationSignal-mean()-Y" "STANDING" 8 -0.0148113067148148
"tBodyAccelerationSignal-mean()-Y" "STANDING" 9 -0.0200454954022222
"tBodyAccelerationSignal-mean()-Y" "STANDING" 10 -0.0155418603409091
"tBodyAccelerationSignal-mean()-Y" "STANDING" 11 -0.0171990886595745
"tBodyAccelerationSignal-mean()-Y" "STANDING" 12 -0.0169002543196721
"tBodyAccelerationSignal-mean()-Y" "STANDING" 13 -0.0167891993964912
"tBodyAccelerationSignal-mean()-Y" "STANDING" 14 -0.01520781344
"tBodyAccelerationSignal-mean()-Y" "STANDING" 15 -0.0183516360396226
"tBodyAccelerationSignal-mean()-Y" "STANDING" 16 -0.0165999672935897
"tBodyAccelerationSignal-mean()-Y" "STANDING" 17 -0.0174120064169231
"tBodyAccelerationSignal-mean()-Y" "STANDING" 18 -0.0166353518150685
"tBodyAccelerationSignal-mean()-Y" "STANDING" 19 -0.0154244056945205
"tBodyAccelerationSignal-mean()-Y" "STANDING" 20 -0.0180695049161644
"tBodyAccelerationSignal-mean()-Y" "STANDING" 21 -0.0167084730205618
"tBodyAccelerationSignal-mean()-Y" "STANDING" 22 -0.0158563207496825
"tBodyAccelerationSignal-mean()-Y" "STANDING" 23 -0.0177475547867647
"tBodyAccelerationSignal-mean()-Y" "STANDING" 24 -0.0144785340348986
"tBodyAccelerationSignal-mean()-Y" "STANDING" 25 -0.0163569730274324
"tBodyAccelerationSignal-mean()-Y" "STANDING" 26 -0.0166608306652703
"tBodyAccelerationSignal-mean()-Y" "STANDING" 27 -0.016593236445
"tBodyAccelerationSignal-mean()-Y" "STANDING" 28 -0.0172635124672152
"tBodyAccelerationSignal-mean()-Y" "STANDING" 29 -0.0172605869061538
"tBodyAccelerationSignal-mean()-Y" "STANDING" 30 -0.0170163887813559
"tBodyAccelerationSignal-mean()-Y" "WALKING" 1 -0.0173838185273684
"tBodyAccelerationSignal-mean()-Y" "WALKING" 2 -0.0185949199145763
"tBodyAccelerationSignal-mean()-Y" "WALKING" 3 -0.0171767844203448
"tBodyAccelerationSignal-mean()-Y" "WALKING" 4 -0.0148399475341667
"tBodyAccelerationSignal-mean()-Y" "WALKING" 5 -0.0172850317482679
"tBodyAccelerationSignal-mean()-Y" "WALKING" 6 -0.0168954189082456
"tBodyAccelerationSignal-mean()-Y" "WALKING" 7 -0.018653665345614
"tBodyAccelerationSignal-mean()-Y" "WALKING" 8 -0.0186628865310417
"tBodyAccelerationSignal-mean()-Y" "WALKING" 9 -0.0180891971284423
"tBodyAccelerationSignal-mean()-Y" "WALKING" 10 -0.017022351190566
"tBodyAccelerationSignal-mean()-Y" "WALKING" 11 -0.0166475833623729
"tBodyAccelerationSignal-mean()-Y" "WALKING" 12 -0.015560927606
"tBodyAccelerationSignal-mean()-Y" "WALKING" 13 -0.0185660651947368
"tBodyAccelerationSignal-mean()-Y" "WALKING" 14 -0.0217785380966102
"tBodyAccelerationSignal-mean()-Y" "WALKING" 15 -0.0170809740090741
"tBodyAccelerationSignal-mean()-Y" "WALKING" 16 -0.0204286929452941
"tBodyAccelerationSignal-mean()-Y" "WALKING" 17 -0.0184875403339344
"tBodyAccelerationSignal-mean()-Y" "WALKING" 18 -0.0178023631866071
"tBodyAccelerationSignal-mean()-Y" "WALKING" 19 -0.0191773587903846
"tBodyAccelerationSignal-mean()-Y" "WALKING" 20 -0.021199992245098
"tBodyAccelerationSignal-mean()-Y" "WALKING" 21 -0.0181610317526923
"tBodyAccelerationSignal-mean()-Y" "WALKING" 22 -0.0167213607957174
"tBodyAccelerationSignal-mean()-Y" "WALKING" 23 -0.0183618711932203
"tBodyAccelerationSignal-mean()-Y" "WALKING" 24 -0.0225446400534483
"tBodyAccelerationSignal-mean()-Y" "WALKING" 25 -0.0186477624716216
"tBodyAccelerationSignal-mean()-Y" "WALKING" 26 -0.0154259586949153
"tBodyAccelerationSignal-mean()-Y" "WALKING" 27 -0.0166478783221912
"tBodyAccelerationSignal-mean()-Y" "WALKING" 28 -0.0156759722981481
"tBodyAccelerationSignal-mean()-Y" "WALKING" 29 -0.0162915600588679
"tBodyAccelerationSignal-mean()-Y" "WALKING" 30 -0.0175880385730769
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 1 -0.00991850461020408
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 2 -0.0226614158361702
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 3 -0.0193554079328571
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 4 -0.00980200850666667
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 5 -0.00850107533191489
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 6 -0.019536840063125
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 7 -0.0166332372978723
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 8 -0.0211058674973684
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 9 -0.0203994269075476
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 10 -0.0200050770710526
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 11 -0.0178097721219565
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 12 -0.018084266865793
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 13 -0.0143723839108511
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 14 -0.0200141413657778
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 15 -0.00563047804309524
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 16 -0.0183898583787234
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 17 -0.0167359404347826
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 18 -0.0168666920221818
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 19 -0.0145942275069487
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 20 -0.00964120773155556
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 21 -0.0173195390157778
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 22 -0.0197999371686389
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 23 -0.0162111457238889
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 24 -0.0145730348310909
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 25 -0.0210170522987931
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 26 -0.01262580966778
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 27 -0.0135564467159091
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 28 -0.0220230465913043
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 29 -0.01494121505625
"tBodyAccelerationSignal-mean()-Y" "WALKING_DOWNSTAIRS" 30 -0.0174383900204839
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 1 -0.0239531492643396
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 2 -0.0214121132045833
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 3 -0.0324109410555932
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 4 -0.0319804295729615
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 5 -0.0325269755153191
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 6 -0.0272425385070588
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 7 -0.0275639005607843
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 8 -0.0282415136341463
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 9 -0.0195101099975714
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 10 -0.0143854920340426
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 11 -0.0303157822055556
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 12 -0.0263574903403846
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 13 -0.0277392253910909
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 14 -0.0204388180024074
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 15 -0.0287523860708333
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 16 -0.0143654945011765
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 17 -0.0228645614308333
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 18 -0.0222060684378914
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 19 -0.0303986615775
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 20 -0.0282258047588235
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 21 -0.0237218695148936
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 22 -0.0268622561133333
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 23 -0.0323844029237255
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 24 -0.0251979434569492
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 25 -0.0269863524264615
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 26 -0.0281633797398182
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 27 -0.0200953324078431
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 28 -0.0279443943478431
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 29 -0.0299465312326531
"tBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 30 -0.0253311698786154
"tBodyAccelerationSignal-mean()-Z" "LAYING" 1 -0.11320355358
"tBodyAccelerationSignal-mean()-Z" "LAYING" 2 -0.107245610416667
"tBodyAccelerationSignal-mean()-Z" "LAYING" 3 -0.101300477506452
"tBodyAccelerationSignal-mean()-Z" "LAYING" 4 -0.110688150314815
"tBodyAccelerationSignal-mean()-Z" "LAYING" 5 -0.107937603673077
"tBodyAccelerationSignal-mean()-Z" "LAYING" 6 -0.133119570368421
"tBodyAccelerationSignal-mean()-Z" "LAYING" 7 -0.101361036576923
"tBodyAccelerationSignal-mean()-Z" "LAYING" 8 -0.102245365611111
"tBodyAccelerationSignal-mean()-Z" "LAYING" 9 -0.10754972144
"tBodyAccelerationSignal-mean()-Z" "LAYING" 10 -0.117168642362069
"tBodyAccelerationSignal-mean()-Z" "LAYING" 11 -0.108786578070175
"tBodyAccelerationSignal-mean()-Z" "LAYING" 12 -0.108160125666667
"tBodyAccelerationSignal-mean()-Z" "LAYING" 13 -0.104331864532258
"tBodyAccelerationSignal-mean()-Z" "LAYING" 14 -0.0868333315509804
"tBodyAccelerationSignal-mean()-Z" "LAYING" 15 -0.118530240291667
"tBodyAccelerationSignal-mean()-Z" "LAYING" 16 -0.107310493242857
"tBodyAccelerationSignal-mean()-Z" "LAYING" 17 -0.107006279704225
"tBodyAccelerationSignal-mean()-Z" "LAYING" 18 -0.107698927907692
"tBodyAccelerationSignal-mean()-Z" "LAYING" 19 -0.10898146186747
"tBodyAccelerationSignal-mean()-Z" "LAYING" 20 -0.104274322538235
"tBodyAccelerationSignal-mean()-Z" "LAYING" 21 -0.103253832233333
"tBodyAccelerationSignal-mean()-Z" "LAYING" 22 -0.110800924652778
"tBodyAccelerationSignal-mean()-Z" "LAYING" 23 -0.104256776291667
"tBodyAccelerationSignal-mean()-Z" "LAYING" 24 -0.107236237236111
"tBodyAccelerationSignal-mean()-Z" "LAYING" 25 -0.100428830260274
"tBodyAccelerationSignal-mean()-Z" "LAYING" 26 -0.105002540289474
"tBodyAccelerationSignal-mean()-Z" "LAYING" 27 -0.107699732837838
"tBodyAccelerationSignal-mean()-Z" "LAYING" 28 -0.1083448529625
"tBodyAccelerationSignal-mean()-Z" "LAYING" 29 -0.109462068173913
"tBodyAccelerationSignal-mean()-Z" "LAYING" 30 -0.1036581505
"tBodyAccelerationSignal-mean()-Z" "SITTING" 1 -0.104544182255319
"tBodyAccelerationSignal-mean()-Z" "SITTING" 2 -0.109218272456522
"tBodyAccelerationSignal-mean()-Z" "SITTING" 3 -0.0983579203269231
"tBodyAccelerationSignal-mean()-Z" "SITTING" 4 -0.10587459588
"tBodyAccelerationSignal-mean()-Z" "SITTING" 5 -0.108540300265909
"tBodyAccelerationSignal-mean()-Z" "SITTING" 6 -0.110127728709091
"tBodyAccelerationSignal-mean()-Z" "SITTING" 7 -0.122464597625
"tBodyAccelerationSignal-mean()-Z" "SITTING" 8 -0.104461049130435
"tBodyAccelerationSignal-mean()-Z" "SITTING" 9 -0.07537846886
"tBodyAccelerationSignal-mean()-Z" "SITTING" 10 -0.104253238796296
"tBodyAccelerationSignal-mean()-Z" "SITTING" 11 -0.112840218339623
"tBodyAccelerationSignal-mean()-Z" "SITTING" 12 -0.106307228960784
"tBodyAccelerationSignal-mean()-Z" "SITTING" 13 -0.0972465110836735
"tBodyAccelerationSignal-mean()-Z" "SITTING" 14 -0.100401490425926
"tBodyAccelerationSignal-mean()-Z" "SITTING" 15 -0.11366125320339
"tBodyAccelerationSignal-mean()-Z" "SITTING" 16 -0.0891404038405797
"tBodyAccelerationSignal-mean()-Z" "SITTING" 17 -0.11362408509375
"tBodyAccelerationSignal-mean()-Z" "SITTING" 18 -0.111904775824561
"tBodyAccelerationSignal-mean()-Z" "SITTING" 19 -0.10870765430137
"tBodyAccelerationSignal-mean()-Z" "SITTING" 20 -0.108369634515152
"tBodyAccelerationSignal-mean()-Z" "SITTING" 21 -0.112057887741176
"tBodyAccelerationSignal-mean()-Z" "SITTING" 22 -0.105827369516129
"tBodyAccelerationSignal-mean()-Z" "SITTING" 23 -0.103808679294118
"tBodyAccelerationSignal-mean()-Z" "SITTING" 24 -0.103041061426471
"tBodyAccelerationSignal-mean()-Z" "SITTING" 25 -0.109160440476923
"tBodyAccelerationSignal-mean()-Z" "SITTING" 26 -0.0974448692333333
"tBodyAccelerationSignal-mean()-Z" "SITTING" 27 -0.105521912588571
"tBodyAccelerationSignal-mean()-Z" "SITTING" 28 -0.111517939555556
"tBodyAccelerationSignal-mean()-Z" "SITTING" 29 -0.1104118192
